t,V
0.0303,0.012
0.0304,0.008
0.0305,0.008
0.0306,0.012
0.0307,0.012
0.0308,0.012
0.0309,0.012
0.031,0.008
0.0311,0.008
0.0312,0.012
0.0313,0.012
0.0314,0.012
0.0315,0.012
0.0316,0.004
0.0317,-0.004
0.0318,0
0.0319,0
0.032,0
0.0321,0
0.0322,0
0.0323,-0.004
0.0324,0
0.0325,0
0.0326,0.008
0.0327,0.008
0.0328,0.008
0.0329,0.008
0.033,0.008
0.0331,0.012
0.0332,0.012
0.0333,0.012
0.0334,0.012
0.0335,0.008
0.0336,0.008
0.0337,0.012
0.0338,0.012
0.0339,0.012
0.034,0.008
0.0341,0.008
0.0342,0.008
0.0343,0.008
0.0344,0.008
0.0345,0.008
0.0346,0.008
0.0347,0.012
0.0348,0.012
0.0349,0.008
0.035,0.008
0.0351,0.012
0.0352,0.012
0.0353,0.012
0.0354,0.012
0.0355,0.012
0.0356,0.012
0.0357,0.008
0.0358,0.008
0.0359,0.012
0.036,0.012
0.0361,0.008
0.0362,0.012
0.0363,0.008
0.0364,0.008
0.0365,0.012
0.0366,0.012
0.0367,0.012
0.0368,0.012
0.0369,0.012
0.037,0.012
0.0371,0.008
0.0372,0.012
0.0373,0.012
0.0374,0.012
0.0375,0.012
0.0376,0.008
0.0377,0.012
0.0378,0.012
0.0379,0.012
0.038,0.008
0.0381,0.012
0.0382,0.008
0.0383,0.012
0.0384,0.008
0.0385,0.016
0.0386,0.012
0.0387,0.012
0.0388,0.008
0.0389,0.012
0.039,0.012
0.0391,0.012
0.0392,0.012
0.0393,0.008
0.0394,0.008
0.0395,0.012
0.0396,0.012
0.0397,0.008
0.0398,0.012
0.0399,0.012
0.04,0.012
0.0401,0.012
0.0402,0.012
0.0403,0.008
0.0404,0.008
0.0405,0.008
0.0406,0.012
0.0407,0.008
0.0408,0.008
0.0409,0.012
0.041,0.012
0.0411,0.008
0.0412,0.012
0.0413,0.012
0.0414,0.008
0.0415,0.008
0.0416,0.008
0.0417,0.012
0.0418,0.008
0.0419,0.008
0.042,0.012
0.0421,0.012
0.0422,0.012
0.0423,0.012
0.0424,0.012
0.0425,0.012
0.0426,0.008
0.0427,0
0.0428,0
0.0429,0
0.043,0
0.0431,0
0.0432,0
0.0433,0
0.0434,0
0.0435,0
0.0436,0
0.0437,0.008
0.0438,0.008
0.0439,0.008
0.044,0.008
0.0441,0.012
0.0442,0.012
0.0443,0.012
0.0444,0.012
0.0445,0.012
0.0446,0.012
