t,V
10.1212,0.016
10.1213,0.012
10.1214,0.016
10.1215,0.016
10.1216,0.016
10.1217,0.016
10.1218,0.016
10.1219,0.016
10.122,0.02
10.1221,0.016
10.1222,0.016
10.1223,0.016
10.1224,0.016
10.1225,0.016
10.1226,0.016
10.1227,0.016
10.1228,0.016
10.1229,0.016
10.123,0.016
10.1231,0.02
10.1232,0.016
10.1233,0.016
10.1234,0.016
10.1235,0.016
10.1236,0.016
10.1237,0.02
10.1238,0.016
10.1239,0.016
10.124,0.016
10.1241,0.016
10.1242,0.016
10.1243,0.016
10.1244,0.016
10.1245,0.016
10.1246,0.016
10.1247,0.016
10.1248,0.02
10.1249,0.016
10.125,0.016
10.1251,0.016
10.1252,0.016
10.1253,0.016
10.1254,0.02
10.1255,0.02
10.1256,0.016
10.1257,0.02
10.1258,0.016
10.1259,0.016
10.126,0.02
10.1261,0.016
10.1262,0.016
10.1263,0.02
10.1264,0.016
10.1265,0.016
10.1266,0.02
10.1267,0.02
10.1268,0.016
10.1269,0.02
10.127,0.016
10.1271,0.016
10.1272,0.016
10.1273,0.02
10.1274,0.02
10.1275,0.02
10.1276,0.02
10.1277,0.016
10.1278,0.02
10.1279,0.02
10.128,0.016
10.1281,0.016
10.1282,0.02
10.1283,0.02
10.1284,0.016
10.1285,0.016
10.1286,0.016
10.1287,0.016
10.1288,0.016
10.1289,0.016
10.129,0.016
10.1291,0.016
10.1292,0.016
10.1293,0.016
10.1294,0.016
10.1295,0.016
10.1296,0.016
10.1297,0.02
10.1298,0.016
10.1299,0.016
10.13,0.016
10.1301,0.016
10.1302,0.016
10.1303,0.016
10.1304,0.016
10.1305,0.012
10.1306,0.02
10.1307,0.02
10.1308,0.016
10.1309,0.02
10.131,0.016
10.1311,0.012
10.1312,0.016
10.1313,0.016
10.1314,0.016
10.1315,0.016
10.1316,0.016
10.1317,0.016
10.1318,0.02
10.1319,0.016
10.132,0.016
10.1321,0.02
10.1322,0.016
10.1323,0.016
10.1324,0.016
10.1325,0.016
10.1326,0.016
10.1327,0.016
10.1328,0.016
10.1329,0.016
10.133,0.016
10.1331,0.016
10.1332,0.016
10.1333,0.016
10.1334,0.016
10.1335,0.016
10.1336,0.016
10.1337,0.016
10.1338,0.016
10.1339,0.016
10.134,0.016
10.1341,0.016
10.1342,0.02
10.1343,0.016
10.1344,0.016
10.1345,0.016
10.1346,0.016
10.1347,0.016
10.1348,0.02
10.1349,0.02
10.135,0.016
10.1351,0.02
10.1352,0.016
10.1353,0.02
10.1354,0.016
10.1355,0.016
10.1356,0.016
10.1357,0.02
10.1358,0.02
10.1359,0.016
10.136,0.02
10.1361,0.016
10.1362,0.02
10.1363,0.02
10.1364,0.02
10.1365,0.016
10.1366,0.02
10.1367,0.02
10.1368,0.016
10.1369,0.02
10.137,0.02
10.1371,0.02
10.1372,0.02
10.1373,0.02
10.1374,0.02
10.1375,0.02
10.1376,0.02
10.1377,0.02
10.1378,0.02
10.1379,0.02
10.138,0.02
10.1381,0.02
10.1382,0.016
10.1383,0.02
10.1384,0.02
10.1385,0.02
10.1386,0.016
10.1387,0.02
10.1388,0.02
10.1389,0.02
10.139,0.02
10.1391,0.02
10.1392,0.016
10.1393,0.02
10.1394,0.02
10.1395,0.024
10.1396,0.02
10.1397,0.02
10.1398,0.024
10.1399,0.024
10.14,0.02
10.1401,0.02
10.1402,0.024
10.1403,0.024
10.1404,0.02
10.1405,0.02
10.1406,0.02
10.1407,0.02
10.1408,0.024
10.1409,0.024
10.141,0.02
10.1411,0.024
10.1412,0.02
10.1413,0.024
10.1414,0.02
10.1415,0.024
10.1416,0.02
10.1417,0.024
10.1418,0.024
10.1419,0.028
10.142,0.024
10.1421,0.02
10.1422,0.024
10.1423,0.024
10.1424,0.02
10.1425,0.024
10.1426,0.024
10.1427,0.02
10.1428,0.024
10.1429,0.024
10.143,0.02
10.1431,0.024
10.1432,0.024
10.1433,0.024
10.1434,0.02
10.1435,0.024
10.1436,0.02
10.1437,0.02
10.1438,0.024
10.1439,0.024
10.144,0.024
10.1441,0.02
10.1442,0.024
10.1443,0.024
10.1444,0.024
10.1445,0.024
10.1446,0.024
10.1447,0.024
10.1448,0.024
10.1449,0.024
10.145,0.024
10.1451,0.024
10.1452,0.024
10.1453,0.024
10.1454,0.024
10.1455,0.024
10.1456,0.024
10.1457,0.024
10.1458,0.024
10.1459,0.024
10.146,0.028
10.1461,0.024
10.1462,0.024
10.1463,0.024
10.1464,0.024
10.1465,0.024
10.1466,0.024
10.1467,0.024
10.1468,0.028
10.1469,0.024
10.147,0.024
10.1471,0.024
10.1472,0.024
10.1473,0.024
10.1474,0.024
10.1475,0.028
10.1476,0.02
10.1477,0.024
10.1478,0.028
10.1479,0.028
10.148,0.024
10.1481,0.024
10.1482,0.024
10.1483,0.028
10.1484,0.024
10.1485,0.028
10.1486,0.028
10.1487,0.028
10.1488,0.028
10.1489,0.028
10.149,0.028
10.1491,0.024
10.1492,0.028
10.1493,0.028
10.1494,0.028
10.1495,0.028
10.1496,0.024
10.1497,0.024
10.1498,0.028
10.1499,0.028
10.15,0.028
10.1501,0.028
10.1502,0.024
10.1503,0.028
10.1504,0.028
10.1505,0.028
10.1506,0.024
10.1507,0.028
10.1508,0.032
10.1509,0.028
10.151,0.028
10.1511,0.028
10.1512,0.028
10.1513,0.028
10.1514,0.032
10.1515,0.032
10.1516,0.032
10.1517,0.028
10.1518,0.032
10.1519,0.032
10.152,0.032
10.1521,0.028
10.1522,0.036
10.1523,0.028
10.1524,0.032
10.1525,0.032
10.1526,0.032
10.1527,0.032
10.1528,0.032
10.1529,0.028
10.153,0.032
10.1531,0.032
10.1532,0.032
10.1533,0.028
10.1534,0.032
10.1535,0.032
10.1536,0.036
10.1537,0.032
10.1538,0.032
10.1539,0.028
10.154,0.032
10.1541,0.032
10.1542,0.032
10.1543,0.032
10.1544,0.028
10.1545,0.032
10.1546,0.032
10.1547,0.032
10.1548,0.032
10.1549,0.032
10.155,0.032
10.1551,0.032
10.1552,0.032
10.1553,0.032
10.1554,0.032
10.1555,0.032
10.1556,0.028
10.1557,0.032
10.1558,0.028
10.1559,0.032
10.156,0.028
10.1561,0.032
10.1562,0.036
10.1563,0.032
10.1564,0.032
10.1565,0.032
10.1566,0.036
10.1567,0.032
10.1568,0.032
10.1569,0.032
10.157,0.032
10.1571,0.028
10.1572,0.032
10.1573,0.032
10.1574,0.032
10.1575,0.032
10.1576,0.032
10.1577,0.032
10.1578,0.032
10.1579,0.032
10.158,0.032
10.1581,0.032
10.1582,0.032
10.1583,0.032
10.1584,0.032
10.1585,0.032
10.1586,0.036
10.1587,0.032
10.1588,0.032
10.1589,0.036
10.159,0.032
10.1591,0.036
10.1592,0.036
10.1593,0.04
10.1594,0.032
10.1595,0.032
10.1596,0.036
10.1597,0.036
10.1598,0.036
10.1599,0.032
10.16,0.036
10.1601,0.04
10.1602,0.036
10.1603,0.04
10.1604,0.04
10.1605,0.036
10.1606,0.036
10.1607,0.04
10.1608,0.04
10.1609,0.04
10.161,0.036
10.1611,0.036
10.1612,0.04
10.1613,0.04
10.1614,0.04
10.1615,0.04
10.1616,0.044
10.1617,0.04
10.1618,0.04
10.1619,0.044
10.162,0.04
10.1621,0.044
10.1622,0.04
10.1623,0.044
10.1624,0.044
10.1625,0.044
10.1626,0.04
10.1627,0.044
10.1628,0.04
10.1629,0.044
10.163,0.044
10.1631,0.044
10.1632,0.044
10.1633,0.048
10.1634,0.044
10.1635,0.048
10.1636,0.048
10.1637,0.048
10.1638,0.044
10.1639,0.048
10.164,0.048
10.1641,0.048
10.1642,0.044
10.1643,0.048
10.1644,0.048
10.1645,0.048
10.1646,0.048
10.1647,0.044
10.1648,0.048
10.1649,0.048
10.165,0.048
10.1651,0.048
10.1652,0.048
10.1653,0.052
10.1654,0.048
10.1655,0.052
10.1656,0.048
10.1657,0.044
10.1658,0.048
10.1659,0.048
10.166,0.052
10.1661,0.052
10.1662,0.048
10.1663,0.048
10.1664,0.048
10.1665,0.052
10.1666,0.052
10.1667,0.052
10.1668,0.052
10.1669,0.048
10.167,0.052
10.1671,0.052
10.1672,0.052
10.1673,0.052
10.1674,0.056
10.1675,0.056
10.1676,0.056
10.1677,0.056
10.1678,0.052
10.1679,0.056
10.168,0.052
10.1681,0.056
10.1682,0.052
10.1683,0.056
10.1684,0.06
10.1685,0.056
10.1686,0.056
10.1687,0.06
10.1688,0.06
10.1689,0.06
10.169,0.06
10.1691,0.06
10.1692,0.064
10.1693,0.06
10.1694,0.06
10.1695,0.064
10.1696,0.064
10.1697,0.064
10.1698,0.064
10.1699,0.064
10.17,0.064
10.1701,0.064
10.1702,0.064
10.1703,0.064
10.1704,0.068
10.1705,0.064
10.1706,0.068
10.1707,0.064
10.1708,0.068
10.1709,0.072
10.171,0.072
10.1711,0.068
10.1712,0.068
10.1713,0.072
10.1714,0.072
10.1715,0.072
10.1716,0.072
10.1717,0.076
10.1718,0.076
10.1719,0.076
10.172,0.072
10.1721,0.076
10.1722,0.072
10.1723,0.076
10.1724,0.076
10.1725,0.08
10.1726,0.08
10.1727,0.076
10.1728,0.08
10.1729,0.076
10.173,0.08
10.1731,0.08
10.1732,0.08
10.1733,0.08
10.1734,0.08
10.1735,0.076
10.1736,0.08
10.1737,0.076
10.1738,0.08
10.1739,0.076
10.174,0.08
10.1741,0.084
10.1742,0.08
10.1743,0.084
10.1744,0.08
10.1745,0.084
10.1746,0.084
10.1747,0.084
10.1748,0.084
10.1749,0.092
10.175,0.092
10.1751,0.088
10.1752,0.088
10.1753,0.092
10.1754,0.092
10.1755,0.096
10.1756,0.096
10.1757,0.096
10.1758,0.1
10.1759,0.1
10.176,0.1
10.1761,0.104
10.1762,0.104
10.1763,0.104
10.1764,0.104
10.1765,0.108
10.1766,0.108
10.1767,0.112
10.1768,0.112
10.1769,0.116
10.177,0.112
10.1771,0.116
10.1772,0.12
10.1773,0.112
10.1774,0.116
10.1775,0.116
10.1776,0.116
10.1777,0.12
10.1778,0.12
10.1779,0.12
10.178,0.12
10.1781,0.12
10.1782,0.116
10.1783,0.12
10.1784,0.124
10.1785,0.12
10.1786,0.124
10.1787,0.124
10.1788,0.124
10.1789,0.12
10.179,0.124
10.1791,0.128
10.1792,0.128
10.1793,0.128
10.1794,0.124
10.1795,0.128
10.1796,0.128
10.1797,0.132
10.1798,0.132
10.1799,0.132
10.18,0.132
10.1801,0.136
10.1802,0.136
10.1803,0.136
10.1804,0.136
10.1805,0.14
10.1806,0.14
10.1807,0.14
10.1808,0.144
10.1809,0.148
10.181,0.152
10.1811,0.148
10.1812,0.148
10.1813,0.156
10.1814,0.156
10.1815,0.156
10.1816,0.156
10.1817,0.16
10.1818,0.16
10.1819,0.164
10.182,0.164
10.1821,0.164
10.1822,0.164
10.1823,0.164
10.1824,0.168
10.1825,0.168
10.1826,0.168
10.1827,0.168
10.1828,0.172
10.1829,0.168
10.183,0.172
10.1831,0.172
10.1832,0.172
10.1833,0.176
10.1834,0.176
10.1835,0.18
10.1836,0.176
10.1837,0.18
10.1838,0.184
10.1839,0.184
10.184,0.192
10.1841,0.196
10.1842,0.2
10.1843,0.208
10.1844,0.212
10.1845,0.22
10.1846,0.216
10.1847,0.232
10.1848,0.236
10.1849,0.228
10.185,0.24
10.1851,0.244
10.1852,0.256
10.1853,0.256
10.1854,0.252
10.1855,0.256
10.1856,0.26
10.1857,0.264
10.1858,0.26
10.1859,0.264
10.186,0.264
10.1861,0.264
10.1862,0.268
10.1863,0.268
10.1864,0.272
10.1865,0.272
10.1866,0.272
10.1867,0.272
10.1868,0.28
10.1869,0.28
10.187,0.284
10.1871,0.296
10.1872,0.304
10.1873,0.3
10.1874,0.308
10.1875,0.328
10.1876,0.336
10.1877,0.336
10.1878,0.336
10.1879,0.356
10.188,0.372
10.1881,0.384
10.1882,0.376
10.1883,0.392
10.1884,0.4
10.1885,0.404
10.1886,0.408
10.1887,0.408
10.1888,0.404
10.1889,0.4
10.189,0.4
10.1891,0.404
10.1892,0.396
10.1893,0.396
10.1894,0.388
10.1895,0.388
10.1896,0.392
10.1897,0.396
10.1898,0.42
10.1899,0.424
10.19,0.412
10.1901,0.424
10.1902,0.428
10.1903,0.428
10.1904,0.428
10.1905,0.432
10.1906,0.412
10.1907,0.444
10.1908,0.416
10.1909,0.408
10.191,0.444
10.1911,0.544
10.1912,0.54
10.1913,0.52
10.1914,0.52
10.1915,0.58
10.1916,0.596
10.1917,0.588
10.1918,0.592
10.1919,0.588
10.192,0.616
10.1921,0.612
10.1922,0.632
10.1923,0.628
10.1924,0.72
10.1925,0.736
10.1926,0.724
10.1927,0.716
10.1928,0.692
10.1929,0.616
10.193,0.596
10.1931,0.616
10.1932,0.528
10.1933,0.452
10.1934,0.332
10.1935,0.336
10.1936,0.312
10.1937,0.272
10.1938,0.244
10.1939,0.252
10.194,0.224
10.1941,0.172
10.1942,0.156
10.1943,0.104
10.1944,0.096
10.1945,0.1
10.1946,0.084
10.1947,0.06
10.1948,0.056
10.1949,0.048
10.195,0.048
10.1951,0.044
10.1952,0.044
10.1953,0.036
10.1954,0.032
10.1955,0.036
10.1956,0.032
10.1957,0.032
10.1958,0.028
10.1959,0.032
10.196,0.028
10.1961,0.028
10.1962,0.028
10.1963,0.024
10.1964,0.024
10.1965,0.024
10.1966,0.024
10.1967,0.024
10.1968,0.02
10.1969,0.02
10.197,0.02
10.1971,0.02
10.1972,0.02
10.1973,0.02
10.1974,0.02
10.1975,0.02
10.1976,0.016
10.1977,0.02
10.1978,0.016
10.1979,0.016
10.198,0.016
10.1981,0.016
10.1982,0.016
10.1983,0.016
10.1984,0.016
10.1985,0.016
10.1986,0.016
10.1987,0.016
10.1988,0.016
10.1989,0.016
10.199,0.016
10.1991,0.016
10.1992,0.016
10.1993,0.016
10.1994,0.016
10.1995,0.016
10.1996,0.016
10.1997,0.012
10.1998,0.016
10.1999,0.016
10.2,0.012
10.2001,0.016
10.2002,0.016
10.2003,0.016
10.2004,0.012
10.2005,0.016
10.2006,0.016
10.2007,0.012
10.2008,0.016
10.2009,0.012
10.201,0.012
10.2011,0.012
10.2012,0.012
10.2013,0.012
10.2014,0.016
10.2015,0.016
10.2016,0.012
10.2017,0.016
10.2018,0.016
10.2019,0.012
10.202,0.016
10.2021,0.016
10.2022,0.016
10.2023,0.012
10.2024,0.016
10.2025,0.012
10.2026,0.012
10.2027,0.012
10.2028,0.016
10.2029,0.012
10.203,0.012
10.2031,0.016
10.2032,0.012
10.2033,0.016
10.2034,0.012
10.2035,0.012
10.2036,0.012
10.2037,0.016
10.2038,0.008
10.2039,0.012
10.204,0.012
10.2041,0.012
10.2042,0.012
10.2043,0.008
10.2044,0.012
10.2045,0.012
10.2046,0.012
10.2047,0.008
10.2048,0.012
10.2049,0.012
10.205,0.012
10.2051,0.012
10.2052,0.012
10.2053,0.008
10.2054,0.012
10.2055,0.008
10.2056,0.012
10.2057,0.012
10.2058,0.012
10.2059,0.012
10.206,0.012
10.2061,0.012
10.2062,0.012
10.2063,0.012
10.2064,0.012
10.2065,0.012
10.2066,0.016
10.2067,0.008
10.2068,0.008
10.2069,0.012
10.207,0.012
10.2071,0.012
10.2072,0.012
10.2073,0.012
10.2074,0.016
10.2075,0.012
10.2076,0.012
10.2077,0.012
10.2078,0.016
10.2079,0.012
10.208,0.012
10.2081,0.012
10.2082,0.012
10.2083,0.012
10.2084,0.012
10.2085,0.008
10.2086,0.016
10.2087,0.012
10.2088,0.012
10.2089,0.012
10.209,0.012
10.2091,0.012
10.2092,0.008
10.2093,0.012
10.2094,0.012
10.2095,0.012
10.2096,0.012
10.2097,0.012
10.2098,0.012
10.2099,0.012
10.21,0.012
10.2101,0.012
10.2102,0.016
10.2103,0.016
10.2104,0.016
10.2105,0.012
10.2106,0.012
10.2107,0.012
10.2108,0.012
10.2109,0.012
10.211,0.016
10.2111,0.012
10.2112,0.012
10.2113,0.012
10.2114,0.012
10.2115,0.012
10.2116,0.012
10.2117,0.012
10.2118,0.012
10.2119,0.012
10.212,0.012
10.2121,0.012
10.2122,0.012
10.2123,0.012
10.2124,0.012
10.2125,0.012
10.2126,0.016
10.2127,0.012
10.2128,0.016
10.2129,0.016
10.213,0.012
10.2131,0.012
10.2132,0.008
10.2133,0.012
10.2134,0.016
10.2135,0.012
10.2136,0.02
10.2137,0.012
10.2138,0.016
10.2139,0.016
10.214,0.016
10.2141,0.012
10.2142,0.016
10.2143,0.016
10.2144,0.016
10.2145,0.016
10.2146,0.016
10.2147,0.016
10.2148,0.012
10.2149,0.016
10.215,0.016
10.2151,0.012
10.2152,0.016
10.2153,0.016
10.2154,0.016
10.2155,0.016
10.2156,0.016
10.2157,0.02
10.2158,0.016
10.2159,0.016
